Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
18.12.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,ddebonis,0
18.12.,14:00,16:20,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
18.12.,14:00,16:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
18.12.,14:00,16:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,abrunacci,0
18.12.,12:30,12:40,0:10,0.17,36.56,6.09,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
18.12.,12:00,14:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Qualia, doc de requerimientos (no la propuesta)",,,,hbrunacci,0
18.12.,11:50,12:28,0:38,0.64,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
18.12.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,Desarrollo,,,,,mmesmer,0
18.12.,10:00,12:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
18.12.,10:00,13:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,ddebonis,0
18.12.,09:57,12:30,2:32,2.54,36.56,92.97,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
18.12.,09:30,12:30,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
17.12.,23:35,01:29,1:54,1.91,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
16.12.,20:00,21:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
16.12.,00:00,06:00,30:00,30.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,x Matrimonio: desde el 11/12 al 15/12,,,,lcolombo,0
15.12.,17:51,18:22,0:31,0.52,36.56,19.03,,,open,%,Bitson,Bitson,Cursos,,,,,nespino,0
15.12.,17:01,17:51,0:49,0.83,36.56,30.27,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
15.12.,17:00,18:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,ayuda con display de marcoas desoldar i2c,,,,hbrunacci,0
15.12.,16:34,17:01,0:26,0.45,36.56,16.30,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
15.12.,16:30,17:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Mail para pedir cotizacion de servidores
Lectura y reorganizacion del mismo",,,,hbrunacci,0
15.12.,15:12,16:34,1:22,1.37,36.56,49.97,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
15.12.,14:30,17:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
15.12.,14:20,16:55,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
15.12.,14:08,15:04,0:55,0.92,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
15.12.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,ayuda a marcas con display de beagle,,,,hbrunacci,0
15.12.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Venta de equipos 2 para ECSA (Taborda),,,,lcolombo,0
15.12.,12:50,13:52,1:01,1.02,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Gestión operativa,Revisión flujo display con @marcosdmydr,,,,nespino,0
15.12.,12:07,12:50,0:43,0.72,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
15.12.,12:00,12:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestion Contable,Estado de cuenta bancaria y gestión.,,,,lcolombo,0
15.12.,11:00,14:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
15.12.,11:00,11:58,0:58,0.97,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
15.12.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"landing
",,,,acuervo,0
15.12.,09:25,11:25,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Update tareas,,,,lcolombo,0
15.12.,09:00,15:30,6:30,6.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
15.12.,08:00,15:00,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,ddebonis,0
14.12.,16:32,19:45,3:12,3.21,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
14.12.,15:20,16:32,1:12,1.21,36.56,44.27,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
14.12.,15:00,18:30,3:30,3.50,28.00,98.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
14.12.,13:39,15:20,1:40,1.67,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
14.12.,12:49,13:39,0:50,0.84,0.00,0.00,,,open,%,Bitson,Bitson,Cursos,,,,,nespino,0
14.12.,12:25,12:49,0:24,0.40,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
14.12.,12:00,14:30,2:30,2.50,28.00,70.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
14.12.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
14.12.,10:15,13:30,3:15,3.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
14.12.,10:00,11:17,1:16,1.28,36.56,46.91,,,open,%,Bitson,Bitson,Cursos,,,,,nespino,0
14.12.,10:00,15:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
14.12.,10:00,13:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,reunion en Roche por tema Qualia,,,,hbrunacci,0
14.12.,08:00,15:00,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,ddebonis,0
13.12.,20:00,22:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
13.12.,19:27,19:52,0:24,0.41,36.56,14.82,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
13.12.,19:00,19:16,0:15,0.26,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Reparación de errores,Revision display con @marcosdmyr,,,,nespino,0
13.12.,18:50,19:00,0:09,0.16,36.56,5.88,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
13.12.,18:00,19:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
13.12.,17:39,18:50,1:11,1.19,36.56,43.48,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
13.12.,17:00,17:39,0:38,0.65,36.56,23.72,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
13.12.,15:53,16:25,0:32,0.54,36.56,19.81,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
13.12.,15:30,17:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
13.12.,15:30,18:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,ddebonis,0
13.12.,13:40,15:53,2:13,2.22,36.56,81.24,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
13.12.,13:30,15:30,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
13.12.,13:25,16:00,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"landing
",,,,acuervo,0
13.12.,12:38,13:03,0:25,0.43,36.56,15.57,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
13.12.,12:25,15:06,2:41,2.69,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
13.12.,11:47,12:38,0:50,0.84,36.56,30.72,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
13.12.,11:30,11:47,0:16,0.28,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
13.12.,10:50,12:01,1:11,1.19,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
13.12.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
13.12.,10:15,13:00,2:45,2.75,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
13.12.,10:00,13:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,revisión de problemas de sigas prueba en servidor de Ecsa,,,,hbrunacci,0
13.12.,10:00,15:00,5:00,5.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,ddebonis,0
13.12.,09:05,10:30,1:25,1.42,36.56,51.79,,,open,0%,Bitson,Bitson,Cursos,,,,,nespino,0
13.12.,01:35,02:00,0:25,0.42,36.56,15.23,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
12.12.,17:30,20:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
12.12.,16:30,17:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
12.12.,16:23,17:15,0:51,0.86,36.56,31.27,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
12.12.,16:19,16:19,0:00,0.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
12.12.,15:43,16:23,0:39,0.66,36.56,24.27,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
12.12.,14:35,16:40,2:05,2.08,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
12.12.,14:30,16:30,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
12.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,0
12.12.,12:19,15:15,2:55,2.92,36.56,106.67,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
12.12.,11:00,18:00,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
12.12.,10:10,14:18,4:08,4.14,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
12.12.,10:05,14:05,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing cursos,,,,acuervo,0
12.12.,10:01,12:19,2:18,2.30,36.56,84.13,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
12.12.,10:00,15:00,5:00,5.00,28.00,140.00,,,open,0%,Bitson,Bitson,Desarrollo,"Pruebas en servidor de exca problemas con repostes, impacto de hora en el server y pruebas de fw rabbit",,,,hbrunacci,0
12.12.,08:00,14:00,6:00,6.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,ddebonis,0
12.12.,00:00,00:00,0:00,0.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing,,,,acuervo,0
11.12.,21:16,21:53,0:36,0.61,36.56,22.23,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
11.12.,21:12,21:16,0:04,0.08,36.56,2.83,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
11.12.,19:00,21:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
11.12.,18:56,21:12,2:16,2.27,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
11.12.,18:27,18:55,0:28,0.48,36.56,17.40,,,open,%,Bitson,Bitson,Cursos,,,,,nespino,0
11.12.,15:40,18:27,2:47,2.79,36.56,101.83,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
11.12.,15:02,15:36,0:33,0.56,36.56,20.61,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
11.12.,15:00,15:55,0:55,0.92,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,acuervo,0
11.12.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,Entorno de desarrollo,"no pude hacer andar el front, iremos a devecoop, queda organizar con marcos.",,,,ddebonis,0
11.12.,15:00,18:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
11.12.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,booking process (acomodando respuesta de availability),,,,abrunacci,0
11.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal.,,,,ddebonis,0
11.12.,14:00,15:02,1:02,1.04,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
11.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
11.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunion semanal,,,,abrunacci,0
11.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
11.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
11.12.,13:26,14:00,0:33,0.56,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Gestión Comercial,,,,,nespino,0
11.12.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
11.12.,11:30,14:00,2:30,2.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Desarrollo de form de pago (de momento voy a usar el mismo modelo que almundo, pero como vamos a implementar todo pago, esto puede cambiar en cualquier momento)",,,,ddebonis,0
11.12.,11:17,13:26,2:09,2.15,0.00,0.00,,,open,%,Aptage,Aptage,Gestión Comercial,,,,,nespino,0
11.12.,10:35,14:00,3:25,3.42,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"coreccion errores landing bitson
",,,,acuervo,0
11.12.,10:30,11:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,Le explique a male los errores de la web de cursos y le dije que aplique unos cambios a la landing de bitson asi no tenemos el mismo inconveniente,,,,ddebonis,0
11.12.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,booking process,,,,abrunacci,0
11.12.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,"chequeo de fw de rabbit que reportaban con problemas
Reparacion de problemas en los reportes ",,,,hbrunacci,0
11.12.,01:02,02:47,1:45,1.76,0.00,0.00,,,open,0%,Aptage,Aptage,Gestión Comercial,,,,,nespino,0
10.12.,21:05,21:25,0:19,0.33,0.00,0.00,,,open,%,Aptage,Aptage,Gestión Comercial,,,,,nespino,0
10.12.,17:48,20:45,2:56,2.94,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Gestión Comercial,,,,,nespino,0
09.12.,15:30,16:55,1:25,1.42,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Soporte Remoto,,,,,abrunacci,0
09.12.,00:00,00:00,24:00,24.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,x Matrimonio: desde el 4/12 al 7/12,,,,lcolombo,0
08.12.,19:00,22:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,"Soluciones en las landings de bitson y bitson-cursos, tags mal cerrados, atributos que no correspondian y solucion de estileado.",,,,ddebonis,0
08.12.,16:55,19:35,2:39,2.66,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Gestión Comercial,,,,,nespino,0
08.12.,10:00,17:00,7:00,7.00,0.00,0.00,,,open,0%,Bitson,Bitson,FERIADO,,,,,ddebonis,0
07.12.,20:00,21:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,mmesmer,0
07.12.,18:51,19:15,0:24,0.41,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Gestión Comercial,,,,,nespino,0
07.12.,18:20,18:50,0:30,0.52,36.56,18.85,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,nespino,0
07.12.,16:10,17:15,1:04,1.07,36.56,39.22,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
07.12.,16:07,16:10,0:03,0.06,36.56,2.08,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
07.12.,14:32,16:06,1:34,1.57,36.56,57.37,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
07.12.,14:20,16:40,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing cursos,,,,acuervo,0
07.12.,14:00,17:30,3:30,3.50,28.00,98.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
07.12.,12:50,14:10,1:19,1.33,36.56,48.67,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
07.12.,12:30,12:50,0:20,0.34,36.56,12.25,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
07.12.,12:00,15:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Integracion con info de navitaire en websales y resolucion de 2 issues uno en websales con datos numericos y otro con borrado de rotaciones si se agregan este ultimo no termino de definir si es back o front.,,,,ddebonis,0
07.12.,11:30,13:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Presupuesto,,,,,mmesmer,0
07.12.,10:30,11:30,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
07.12.,10:15,15:30,5:15,5.25,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
07.12.,10:10,14:10,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,terminar propuesta san gennaro / terminar seccion django en landing cursos,,,,acuervo,0
07.12.,10:00,19:15,9:15,9.25,0.00,0.00,,,open,0%,Bitson,Bitson,Intercooperativo,Plenario facttic,,,,hbrunacci,0
07.12.,09:20,12:16,2:56,2.94,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
07.12.,08:30,12:00,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Kairos,Entorno de desarrollo,"Segui intentando de implementarlo, fracase, vamos a ver si nos juntamos con Marcos en devecoop para que nos expliquen bien como setear, reglas de negocio y el codigo.",,,,ddebonis,0
06.12.,20:45,21:35,0:49,0.83,36.56,30.38,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.12.,19:51,20:45,0:53,0.89,36.56,32.51,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,19:00,20:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
06.12.,18:05,19:51,1:46,1.78,28.00,49.90,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
06.12.,18:00,18:30,0:30,0.50,28.00,14.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
06.12.,17:30,18:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Presupuesto,,,,,mmesmer,0
06.12.,17:18,18:05,0:46,0.77,36.56,28.21,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,nespino,0
06.12.,16:00,17:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
06.12.,15:53,17:18,1:25,1.43,36.56,52.11,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.12.,15:43,15:53,0:09,0.15,36.56,5.59,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,15:30,19:00,3:30,3.50,28.00,98.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Busqueda de errores en registracion de reportes,,,,hbrunacci,0
06.12.,14:36,15:43,1:07,1.12,36.56,40.91,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.12.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"revision de propuesta San genaro con Male
Revision de Stand Alone con Marcos",,,,hbrunacci,0
06.12.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
06.12.,13:35,14:36,1:01,1.02,36.56,37.21,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,13:20,16:00,2:40,2.67,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing cursos,,,,acuervo,0
06.12.,13:07,13:16,0:09,0.16,36.56,5.82,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,11:30,13:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,mmesmer,0
06.12.,11:16,12:39,1:22,1.38,36.56,50.28,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,11:00,15:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Kairos,Desarrollo,"Seteo de entorno de desarrollo, viendo el codigo, y viendo si se puede modificar algo.",,,,ddebonis,0
06.12.,10:30,18:00,7:30,7.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Integracion Api Zeep con Api Websales,,,,abrunacci,0
06.12.,10:10,13:00,2:50,2.83,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing cursos,,,,acuervo,0
06.12.,09:20,13:00,3:40,3.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
06.12.,09:05,10:01,0:55,0.93,36.56,34.00,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
06.12.,08:00,11:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Algunos ajustes en las pantallas de voucher y scm de reservas. Viendo si se pueden refactorizar algunos componentes.,,,,ddebonis,0
05.12.,18:30,21:00,2:30,2.50,28.00,70.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
05.12.,15:53,18:12,2:18,2.31,36.56,84.43,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
05.12.,15:40,17:00,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing cursos,,,,acuervo,0
05.12.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con Marcos respecto a los proyectos de Qualia y Muchticket para ponerlo en tema,,,,hbrunacci,0
05.12.,14:30,17:30,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
05.12.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Busqueda de mails de Imastec y Marco para material de juicios,,,,hbrunacci,0
05.12.,13:15,15:40,2:25,2.42,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing bitson/cursos,,,,acuervo,0
05.12.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
05.12.,12:39,15:30,2:50,2.85,36.56,104.14,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.12.,12:30,14:25,1:55,1.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
05.12.,11:30,12:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,Transporte,,,,,mmesmer,0
05.12.,11:00,15:00,4:00,4.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Andes vouchers, arrancando la maqueta, ya esta subido al gitlab, pude copiar el footer igual falta la parte responsive (que no se hablo en la reunion)",,,,ddebonis,0
05.12.,10:30,18:00,7:30,7.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,keep alive api Zeep,,,,abrunacci,0
05.12.,10:20,13:00,2:40,2.67,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing-bitson/cursos,,,,acuervo,0
05.12.,10:15,12:15,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
05.12.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Reunion en Qualia
Charla telefonica con Raul
Video conferencia con Muchticket",,,,hbrunacci,0
05.12.,09:45,12:25,2:40,2.67,36.56,97.49,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
05.12.,08:00,11:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Terminando modal de reservas, falta agregar en el endpoint los nombres de las provincias.",,,,ddebonis,0
04.12.,23:20,02:35,3:15,3.25,36.56,118.98,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.12.,21:08,22:01,0:53,0.89,36.56,32.59,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
04.12.,19:32,20:21,0:48,0.81,36.56,29.74,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.12.,19:00,21:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
04.12.,15:15,19:32,4:16,4.27,36.56,156.25,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
04.12.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación, concluir landing cursos,,,,acuervo,0
04.12.,15:00,15:40,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"charla con cristian candia respecto a proyectos en comun 
",,,,hbrunacci,0
04.12.,15:00,18:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
04.12.,15:00,16:30,1:30,1.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Haciendo la pantalla de reservas, tabla, modal para mostrar la informacion.",,,,ddebonis,0
04.12.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Mejora Python zeep,,,,abrunacci,0
